cycle,branch,expression,forecastdate,chamber_Dparty,chamber_Rparty,mean_seats_Dparty,mean_seats_Rparty,median_seats_Dparty,median_seats_Rparty,p90_seats_Dparty,p90_seats_Rparty,p10_seats_Dparty,p10_seats_Rparty,total_national_turnout,p90_total_national_turnout,p10_total_national_turnout,popvote_margin,p90_popvote_margin,p10_popvote_margin,simulations,timestamp
2022,Senate,_deluxe,7/8/22,.465075,.534925,49.27165,50.72835,49,51,53,54,46,47,7.66e+07,8.36e+07,6.97e+07,-.3564835,6.157137,-6.870445,40000,20:10:33  8 Jul 2022
2022,Senate,_deluxe,7/7/22,.468025,.531975,49.3107,50.6893,49,51,53,54,46,47,7.66e+07,8.36e+07,6.96e+07,-.2930527,6.261452,-6.816841,40000,20:10:16  7 Jul 2022
2022,Senate,_deluxe,7/6/22,.4659,.5341,49.28693,50.71305,49,51,53,54,46,47,7.66e+07,8.37e+07,6.96e+07,-.3689308,6.162561,-6.851198,40000,20:10:27  6 Jul 2022
2022,Senate,_deluxe,7/5/22,.46145,.53855,49.24952,50.75048,49,51,53,54,46,47,7.62e+07,8.32e+07,6.92e+07,-.4348831,6.052717,-6.961729,40000,20:32:45  5 Jul 2022
2022,Senate,_deluxe,7/4/22,.4547,.5453,49.20018,50.79982,49,51,53,54,46,47,7.62e+07,8.33e+07,6.92e+07,-.5488739,5.905895,-6.996828,40000,20:44:02  4 Jul 2022
2022,Senate,_deluxe,7/3/22,.449825,.550175,49.19102,50.80898,49,51,53,54,46,47,7.62e+07,8.32e+07,6.91e+07,-.5546379,5.941118,-7.095072,40000,20:13:30  3 Jul 2022
2022,Senate,_deluxe,7/2/22,.456225,.543775,49.20425,50.79575,49,51,53,54,46,47,7.62e+07,8.33e+07,6.92e+07,-.5604057,5.949907,-7.039627,40000,20:13:08  2 Jul 2022
2022,Senate,_deluxe,7/1/22,.455675,.544325,49.19895,50.80105,49,51,53,54,46,47,7.62e+07,8.33e+07,6.91e+07,-.5653839,5.969255,-7.071066,40000,20:13:01  1 Jul 2022
2022,Senate,_deluxe,6/30/22,.449675,.550325,49.18988,50.81012,49,51,53,54,46,47,7.62e+07,8.32e+07,6.93e+07,-.5965958,5.974007,-7.049234,40000,20:51:20 30 Jun 2022
2022,Senate,_deluxe,6/29/22,.495475,.504525,49.45985,50.54015,49,51,53,54,46,47,7.62e+07,8.33e+07,6.92e+07,-.2077103,6.349123,-6.810099,40000,22:11:20 29 Jun 2022
2022,Senate,_deluxe,6/26/22,.464325,.535675,49.30825,50.69175,49,51,53,54,46,47,7.58e+07,8.29e+07,6.88e+07,-.4278526,6.094681,-6.939075,40000,11:19:59 29 Jun 2022
2022,Senate,_deluxe,6/25/22,.466725,.533275,49.3016,50.6984,49,51,53,54,46,47,7.58e+07,8.29e+07,6.89e+07,-.4240837,6.117159,-7.095469,40000,12:03:45 29 Jun 2022
2022,Senate,_deluxe,6/24/22,.4699,.5301,49.33197,50.66803,49,51,53,54,46,47,7.58e+07,8.29e+07,6.88e+07,-.4250641,6.231825,-7.077433,40000,11:37:32 29 Jun 2022
2022,Senate,_deluxe,6/22/22,.46345,.53655,49.30153,50.69847,49,51,53,54,46,47,7.58e+07,8.29e+07,6.88e+07,-.4429054,6.153242,-7.127953,40000,11:38:08 29 Jun 2022
2022,Senate,_deluxe,6/21/22,.45635,.54365,49.27333,50.72667,49,51,53,54,46,47,7.58e+07,8.29e+07,6.88e+07,-.5014,6.180714,-7.109068,40000,12:22:16 29 Jun 2022
2022,Senate,_deluxe,6/19/22,.45095,.54905,49.2289,50.7711,49,51,53,54,46,47,7.56e+07,8.27e+07,6.87e+07,-.5320778,6.133268,-7.19483,40000,11:56:12 29 Jun 2022
2022,Senate,_deluxe,6/18/22,.4564,.5436,49.24728,50.75272,49,51,53,54,46,47,7.56e+07,8.26e+07,6.86e+07,-.5308075,6.16717,-7.141289,40000,11:55:44 29 Jun 2022
2022,Senate,_deluxe,6/17/22,.4546,.5454,49.2383,50.7617,49,51,53,54,46,47,7.56e+07,8.27e+07,6.86e+07,-.5291138,6.111517,-7.140659,40000,12:40:38 29 Jun 2022
2022,Senate,_deluxe,6/15/22,.4519,.5481,49.24503,50.75495,49,51,53,54,46,47,7.56e+07,8.26e+07,6.86e+07,-.572113,6.213951,-7.255064,40000,12:14:19 29 Jun 2022
2022,Senate,_deluxe,6/14/22,.40545,.59455,48.96487,51.03513,49,51,52,54,46,48,7.56e+07,8.27e+07,6.87e+07,-1.039173,5.607605,-7.791283,40000,12:13:39 29 Jun 2022
2022,Senate,_deluxe,6/13/22,.403325,.596675,48.97315,51.02685,49,51,52,54,46,48,7.52e+07,8.21e+07,6.82e+07,-1.025707,5.685055,-7.749998,40000,12:58:34 29 Jun 2022
2022,Senate,_deluxe,6/11/22,.404725,.595275,48.96045,51.03955,49,51,52,54,46,48,7.52e+07,8.23e+07,6.82e+07,-1.083664,5.648109,-7.813906,40000,12:32:30 29 Jun 2022
2022,Senate,_deluxe,6/10/22,.400275,.599725,48.94157,51.05843,49,51,52,54,46,48,7.52e+07,8.22e+07,6.82e+07,-1.080658,5.64879,-7.868332,40000,12:31:52 29 Jun 2022
2022,Senate,_deluxe,6/9/22,.403325,.596675,48.95452,51.04548,49,51,52,54,46,48,7.52e+07,8.23e+07,6.82e+07,-1.078678,5.571604,-7.830761,40000,13:16:38 29 Jun 2022
2022,Senate,_deluxe,6/7/22,.403675,.596325,48.9671,51.0329,49,51,52,54,46,48,7.52e+07,8.23e+07,6.83e+07,-1.036026,5.746351,-7.852434,40000,12:50:50 29 Jun 2022
2022,Senate,_deluxe,6/6/22,.405475,.594525,48.99083,51.00917,49,51,52,54,46,48,7.53e+07,8.24e+07,6.84e+07,-1.02433,5.722368,-7.772261,40000,12:49:58 29 Jun 2022
2022,Senate,_deluxe,6/5/22,.417175,.582825,49.03767,50.96233,49,51,52,54,46,48,7.53e+07,8.23e+07,6.82e+07,-.899025,5.855448,-7.620897,40000,13:34:55 29 Jun 2022
2022,Senate,_deluxe,6/3/22,.415275,.584725,49.03365,50.96635,49,51,52,54,46,48,7.53e+07,8.24e+07,6.83e+07,-.8580933,6.029684,-7.633518,40000,13:08:55 29 Jun 2022
2022,Senate,_deluxe,6/2/22,.402225,.597775,48.95317,51.04683,49,51,52,54,46,48,7.53e+07,8.24e+07,6.83e+07,-1.03249,5.764755,-7.883615,40000,13:07:40 29 Jun 2022
2022,Senate,_deluxe,6/1/22,.401925,.598075,48.9552,51.0448,49,51,52,54,46,48,7.53e+07,8.23e+07,6.83e+07,-1.029251,5.806906,-7.86866,40000,13:53:05 29 Jun 2022
2022,Senate,_classic,11/8/22,.485525,.514475,49.4989,50.5011,49,51,53,54,46,47,7.83e+07,8.54e+07,7.13e+07,.6225395,4.94182,-3.770658,40000,00:12:39  8 Nov 2022
2022,Senate,_classic,11/7/22,.485225,.514775,49.5045,50.4955,49,51,53,54,46,47,7.83e+07,8.54e+07,7.14e+07,.6198959,5.016111,-3.831404,40000,23:04:54  7 Nov 2022
2022,Senate,_classic,11/6/22,.5186,.4814,49.71157,50.28843,50,50,53,54,46,47,7.80e+07,8.52e+07,7.11e+07,1.023922,5.507334,-3.455017,40000,20:35:27  6 Nov 2022
2022,Senate,_classic,11/5/22,.515875,.484125,49.684,50.316,50,50,53,54,46,47,7.80e+07,8.52e+07,7.10e+07,.8914299,5.396013,-3.715216,40000,20:36:24  5 Nov 2022
2022,Senate,_classic,11/4/22,.514025,.485975,49.68248,50.31752,50,50,53,54,46,47,7.80e+07,8.51e+07,7.11e+07,.8968277,5.466331,-3.751053,40000,21:58:23  4 Nov 2022
2022,Senate,_classic,11/3/22,.521725,.478275,49.73552,50.26448,50,50,53,54,46,47,7.80e+07,8.51e+07,7.10e+07,.9288101,5.512697,-3.699133,40000,20:34:15  3 Nov 2022
2022,Senate,_classic,11/2/22,.53945,.46055,49.84035,50.15965,50,50,53,54,46,47,7.80e+07,8.50e+07,7.10e+07,1.019558,5.667786,-3.742496,40000,20:55:27  2 Nov 2022
2022,Senate,_classic,11/1/22,.562225,.437775,49.96152,50.03848,50,50,53,53,47,47,7.75e+07,8.46e+07,7.05e+07,1.097652,5.81209,-3.605099,40000,21:17:26  1 Nov 2022
2022,Senate,_classic,10/31/22,.579075,.420925,50.0701,49.9299,50,50,54,53,47,46,7.72e+07,8.44e+07,7.02e+07,1.215477,5.897068,-3.581051,40000,22:22:24 31 Oct 2022
2022,Senate,_classic,10/30/22,.597175,.402825,50.19098,49.809,50,50,54,53,47,46,7.72e+07,8.42e+07,7.02e+07,1.243332,6.009188,-3.569956,40000,20:11:38 30 Oct 2022
2022,Senate,_classic,10/29/22,.607325,.392675,50.25575,49.74425,50,50,54,53,47,46,7.72e+07,8.43e+07,7.03e+07,1.315475,6.14908,-3.510715,40000,20:35:44 29 Oct 2022
2022,Senate,_classic,10/28/22,.603425,.396575,50.23822,49.76178,50,50,54,53,47,46,7.72e+07,8.42e+07,7.03e+07,1.302567,6.200108,-3.548937,40000,21:04:47 28 Oct 2022
2022,Senate,_classic,10/27/22,.60745,.39255,50.2688,49.7312,50,50,54,53,47,46,7.72e+07,8.44e+07,7.02e+07,1.374866,6.219894,-3.538736,40000,20:44:28 27 Oct 2022
2022,Senate,_classic,10/26/22,.62305,.37695,50.34325,49.65675,50,50,54,53,47,46,7.72e+07,8.43e+07,7.03e+07,1.462051,6.322672,-3.482452,40000,20:33:17 26 Oct 2022
2022,Senate,_classic,10/25/22,.630775,.369225,50.39902,49.60098,50,50,54,53,47,46,7.95e+07,8.66e+07,7.25e+07,1.605877,6.54195,-3.328733,40000,20:11:20 25 Oct 2022
2022,Senate,_classic,10/24/22,.634,.366,50.44115,49.55885,50,50,54,53,47,46,7.95e+07,8.67e+07,7.24e+07,1.671036,6.623524,-3.278025,40000,21:34:23 24 Oct 2022
2022,Senate,_classic,10/23/22,.6377,.3623,50.46048,49.53952,50,50,54,53,47,46,7.95e+07,8.66e+07,7.25e+07,1.687683,6.616552,-3.301987,40000,20:59:20 23 Oct 2022
2022,Senate,_classic,10/22/22,.629,.371,50.4283,49.5717,50,50,54,53,47,46,7.95e+07,8.67e+07,7.24e+07,1.668335,6.644691,-3.389238,40000,20:43:30 22 Oct 2022
2022,Senate,_classic,10/21/22,.652125,.347875,50.56505,49.43495,51,49,54,53,47,46,7.95e+07,8.66e+07,7.24e+07,1.778236,6.856155,-3.27359,40000,20:11:14 21 Oct 2022
2022,Senate,_classic,10/20/22,.679575,.320425,50.73388,49.2661,51,49,54,53,47,46,7.95e+07,8.66e+07,7.24e+07,2.063126,7.12908,-3.006481,40000,18:39:19 20 Oct 2022
2022,Senate,_classic,10/19/22,.6926,.3074,50.82212,49.17788,51,49,54,53,47,46,7.95e+07,8.66e+07,7.25e+07,2.15416,7.22928,-2.970011,40000,20:35:13 19 Oct 2022
2022,Senate,_classic,10/18/22,.70025,.29975,50.90835,49.09165,51,49,54,53,47,46,7.96e+07,8.67e+07,7.25e+07,2.274132,7.37332,-2.861814,40000,20:30:55 18 Oct 2022
2022,Senate,_classic,10/17/22,.71155,.28845,50.967,49.033,51,49,54,53,47,46,7.96e+07,8.67e+07,7.26e+07,2.552223,7.709026,-2.6297,40000,21:23:07 17 Oct 2022
2022,Senate,_classic,10/16/22,.72375,.27625,51.035,48.965,51,49,54,52,48,46,7.96e+07,8.68e+07,7.25e+07,2.754719,7.917288,-2.485298,40000,20:11:18 16 Oct 2022
2022,Senate,_classic,10/15/22,.718425,.281575,50.9919,49.0081,51,49,54,52,48,46,7.96e+07,8.67e+07,7.26e+07,2.725765,7.851156,-2.541168,40000,20:11:18 15 Oct 2022
2022,Senate,_classic,10/14/22,.7217,.2783,51.01247,48.9875,51,49,54,52,48,46,7.96e+07,8.67e+07,7.26e+07,2.759205,7.93552,-2.49881,40000,20:11:32 14 Oct 2022
2022,Senate,_classic,10/13/22,.73205,.26795,51.08982,48.91018,51,49,54,52,48,46,7.96e+07,8.67e+07,7.26e+07,2.93557,8.202345,-2.317947,40000,20:11:05 13 Oct 2022
2022,Senate,_classic,10/12/22,.7248,.2752,51.0279,48.97208,51,49,54,52,48,46,7.96e+07,8.67e+07,7.26e+07,2.962738,8.131546,-2.337236,40000,20:11:05 12 Oct 2022
2022,Senate,_classic,10/11/22,.734725,.265275,51.09492,48.90508,51,49,54,52,48,46,7.90e+07,8.61e+07,7.19e+07,2.976299,8.244728,-2.348946,40000,20:29:24 11 Oct 2022
2022,Senate,_classic,10/10/22,.738625,.261375,51.14515,48.85485,51,49,54,52,48,46,7.90e+07,8.61e+07,7.19e+07,3.599949,8.924713,-1.74943,40000,20:58:09 10 Oct 2022
2022,Senate,_classic,10/9/22,.754,.246,51.25445,48.74553,51,49,55,52,48,45,7.90e+07,8.61e+07,7.19e+07,3.706409,8.983072,-1.638435,40000,20:11:06  9 Oct 2022
2022,Senate,_classic,10/8/22,.746775,.253225,51.23933,48.76067,51,49,55,52,48,45,7.90e+07,8.62e+07,7.19e+07,3.660221,9.070427,-1.721741,40000,20:28:34  8 Oct 2022
2022,Senate,_classic,10/7/22,.7469,.2531,51.2022,48.7978,51,49,54,52,48,46,7.90e+07,8.60e+07,7.19e+07,3.59647,8.971384,-1.797499,40000,21:19:06  7 Oct 2022
2022,Senate,_classic,10/6/22,.751475,.248525,51.24617,48.75383,51,49,55,52,48,45,7.90e+07,8.60e+07,7.19e+07,3.659546,9.08931,-1.689898,40000,20:11:29  6 Oct 2022
2022,Senate,_classic,10/5/22,.7496,.2504,51.26892,48.73108,51,49,55,52,48,45,7.90e+07,8.61e+07,7.20e+07,3.745358,9.144339,-1.697531,40000,22:37:54  5 Oct 2022
2022,Senate,_classic,10/4/22,.7328,.2672,51.15508,48.84492,51,49,55,52,48,45,7.72e+07,8.42e+07,7.02e+07,3.670757,9.055992,-1.790924,40000,20:44:12  4 Oct 2022
2022,Senate,_classic,10/3/22,.736375,.263625,51.19643,48.80357,51,49,55,52,48,45,7.72e+07,8.42e+07,7.01e+07,3.711773,9.133244,-1.817728,40000,20:57:49  3 Oct 2022
2022,Senate,_classic,10/2/22,.751,.249,51.31432,48.68568,51,49,55,52,48,45,7.72e+07,8.42e+07,7.02e+07,3.824734,9.281839,-1.628895,40000,20:11:21  2 Oct 2022
2022,Senate,_classic,10/1/22,.7501,.2499,51.27845,48.72155,51,49,55,52,48,45,7.72e+07,8.43e+07,7.01e+07,3.720978,9.209312,-1.774492,40000,20:11:17  1 Oct 2022
2022,Senate,_classic,9/30/22,.751875,.248125,51.27398,48.72602,51,49,55,52,48,45,7.72e+07,8.42e+07,7.02e+07,3.719334,9.149448,-1.824005,40000,20:31:09 30 Sep 2022
2022,Senate,_classic,9/29/22,.754625,.245375,51.32965,48.67035,51,49,55,52,48,45,7.72e+07,8.42e+07,7.03e+07,3.700424,9.26671,-1.803789,40000,20:11:11 29 Sep 2022
2022,Senate,_classic,9/28/22,.766325,.233675,51.37715,48.62285,51,49,55,52,48,45,7.72e+07,8.42e+07,7.02e+07,3.775322,9.270866,-1.823883,40000,20:52:34 28 Sep 2022
2022,Senate,_classic,9/27/22,.7627,.2373,51.36172,48.63828,51,49,55,52,48,45,7.54e+07,8.25e+07,6.82e+07,3.701271,9.221893,-1.851147,40000,20:34:09 27 Sep 2022
2022,Senate,_classic,9/26/22,.7617,.2383,51.38578,48.61422,52,48,55,52,48,45,7.54e+07,8.24e+07,6.83e+07,3.70332,9.289047,-1.919159,40000,20:56:59 26 Sep 2022
2022,Senate,_classic,9/25/22,.776775,.223225,51.43393,48.56607,52,48,55,52,48,45,7.54e+07,8.25e+07,6.84e+07,3.75729,9.341888,-1.83194,40000,20:29:37 25 Sep 2022
2022,Senate,_classic,9/24/22,.7811,.2189,51.49232,48.50765,52,48,55,52,48,45,7.54e+07,8.25e+07,6.84e+07,3.914997,9.477049,-1.633532,40000,20:11:09 24 Sep 2022
2022,Senate,_classic,9/23/22,.78015,.21985,51.47295,48.52705,52,48,55,52,48,45,7.54e+07,8.25e+07,6.84e+07,3.935368,9.470585,-1.695686,40000,19:34:04 23 Sep 2022
2022,Senate,_classic,9/22/22,.774525,.225475,51.43023,48.56977,52,48,55,52,48,45,7.54e+07,8.23e+07,6.83e+07,3.817081,9.472216,-1.861256,40000,21:10:49 22 Sep 2022
2022,Senate,_classic,9/21/22,.7847,.2153,51.48518,48.5148,52,48,55,52,48,45,7.54e+07,8.24e+07,6.85e+07,3.732777,9.379662,-1.93285,40000,21:10:54 21 Sep 2022
2022,Senate,_classic,9/20/22,.789375,.210625,51.51545,48.48455,52,48,55,52,48,45,7.53e+07,8.22e+07,6.82e+07,3.753643,9.432272,-1.887913,40000,20:13:53 20 Sep 2022
2022,Senate,_classic,9/19/22,.793125,.206875,51.56355,48.43645,52,48,55,52,48,45,7.53e+07,8.23e+07,6.82e+07,3.768227,9.418722,-1.946407,40000,21:41:21 19 Sep 2022
2022,Senate,_classic,9/18/22,.790325,.209675,51.53947,48.46053,52,48,55,52,48,45,7.53e+07,8.23e+07,6.82e+07,3.885567,9.519964,-1.869749,40000,20:13:36 18 Sep 2022
2022,Senate,_classic,9/17/22,.796175,.2038,51.6003,48.39967,52,48,55,52,48,45,7.53e+07,8.22e+07,6.82e+07,3.804878,9.50963,-1.97806,40000,20:13:32 17 Sep 2022
2022,Senate,_classic,9/16/22,.7946,.2054,51.58565,48.41435,52,48,55,52,48,45,7.53e+07,8.22e+07,6.83e+07,3.794952,9.574228,-1.980371,40000,20:46:39 16 Sep 2022
2022,Senate,_classic,9/15/22,.789325,.210675,51.53025,48.46973,52,48,55,52,48,45,7.53e+07,8.23e+07,6.83e+07,3.78841,9.523001,-1.924591,40000,20:12:49 15 Sep 2022
2022,Senate,_classic,9/14/22,.794875,.205125,51.60888,48.39112,52,48,55,52,48,45,7.53e+07,8.22e+07,6.82e+07,3.828495,9.639393,-1.881924,40000,20:50:01 14 Sep 2022
2022,Senate,_classic,9/13/22,.790525,.209475,51.56298,48.43702,52,48,55,52,48,45,7.53e+07,8.24e+07,6.83e+07,3.672298,9.388903,-2.148569,40000,21:16:09 13 Sep 2022
2022,Senate,_classic,9/12/22,.7731,.2269,51.44755,48.55243,52,48,55,52,48,45,7.53e+07,8.23e+07,6.82e+07,3.380318,9.14576,-2.451952,40000,21:19:39 12 Sep 2022
2022,Senate,_classic,9/11/22,.773225,.226775,51.44997,48.55003,52,48,55,52,48,45,7.53e+07,8.24e+07,6.83e+07,3.345509,9.126297,-2.423435,40000,20:12:14 11 Sep 2022
2022,Senate,_classic,9/10/22,.772125,.227875,51.44537,48.55463,52,48,55,52,48,45,7.53e+07,8.23e+07,6.83e+07,3.333794,9.134991,-2.504025,40000,20:11:55 10 Sep 2022
2022,Senate,_classic,9/9/22,.771675,.228325,51.44025,48.55975,52,48,55,52,48,45,7.53e+07,8.23e+07,6.83e+07,3.321529,9.116007,-2.489023,40000,20:12:16  9 Sep 2022
2022,Senate,_classic,9/8/22,.78555,.21445,51.52742,48.47255,52,48,55,52,48,45,7.53e+07,8.23e+07,6.83e+07,3.36179,9.200861,-2.496891,40000,20:11:52  8 Sep 2022
2022,Senate,_classic,9/7/22,.785525,.214475,51.51352,48.48648,52,48,55,52,48,45,7.53e+07,8.23e+07,6.82e+07,3.326015,9.158207,-2.446505,40000,20:11:39  7 Sep 2022
2022,Senate,_classic,9/6/22,.78255,.21745,51.4816,48.51838,52,48,55,52,48,45,7.52e+07,8.24e+07,6.83e+07,3.290531,9.163904,-2.588919,40000,20:34:12  6 Sep 2022
2022,Senate,_classic,9/5/22,.77695,.22305,51.42133,48.57867,52,48,55,52,48,45,7.52e+07,8.22e+07,6.82e+07,3.142067,8.956686,-2.721878,40000,20:12:34  5 Sep 2022
2022,Senate,_classic,9/4/22,.773125,.226875,51.40805,48.59193,52,48,55,52,48,45,7.52e+07,8.22e+07,6.82e+07,3.127155,8.995142,-2.768887,40000,20:11:35  4 Sep 2022
2022,Senate,_classic,9/3/22,.7721,.2279,51.4085,48.5915,52,48,55,52,48,45,7.52e+07,8.23e+07,6.81e+07,3.116287,8.985779,-2.748278,40000,20:12:01  3 Sep 2022
2022,Senate,_classic,9/2/22,.770575,.229425,51.40258,48.59742,52,48,55,52,48,45,7.52e+07,8.22e+07,6.82e+07,3.105522,9.038086,-2.850954,40000,20:12:01  2 Sep 2022
2022,Senate,_classic,9/1/22,.77685,.22315,51.42223,48.57775,52,48,55,52,48,45,7.52e+07,8.23e+07,6.82e+07,3.163876,9.174107,-2.754646,40000,21:03:10  1 Sep 2022
2022,Senate,_classic,8/31/22,.776625,.223375,51.4501,48.5499,52,48,55,52,48,45,7.52e+07,8.23e+07,6.80e+07,3.210213,9.045601,-2.703625,40000,20:33:38 31 Aug 2022
2022,Senate,_classic,8/30/22,.771425,.228575,51.39138,48.60862,52,48,55,52,48,45,7.52e+07,8.22e+07,6.81e+07,2.922604,8.799936,-3.025827,40000,21:45:07 30 Aug 2022
2022,Senate,_classic,8/29/22,.772475,.227525,51.41402,48.58598,52,48,55,52,48,45,7.52e+07,8.22e+07,6.82e+07,2.823692,8.872055,-3.193913,40000,20:46:58 29 Aug 2022
2022,Senate,_classic,8/28/22,.76075,.23925,51.33107,48.66893,52,48,55,52,48,45,7.52e+07,8.22e+07,6.82e+07,2.77655,8.749922,-3.21394,40000,20:13:50 28 Aug 2022
2022,Senate,_classic,8/27/22,.7596,.2404,51.30885,48.69115,52,48,55,52,48,45,7.52e+07,8.23e+07,6.81e+07,2.807903,8.775223,-3.270868,40000,20:43:49 27 Aug 2022
2022,Senate,_classic,8/26/22,.757425,.242575,51.28005,48.71995,51,49,54,52,48,46,7.52e+07,8.22e+07,6.81e+07,2.784878,8.702959,-3.281683,40000,21:11:14 26 Aug 2022
2022,Senate,_classic,8/25/22,.753925,.246075,51.27633,48.72367,51,49,55,52,48,45,7.52e+07,8.22e+07,6.82e+07,2.731972,8.608873,-3.324356,40000,20:16:57 25 Aug 2022
2022,Senate,_classic,8/24/22,.75185,.24815,51.28012,48.71988,51,49,55,52,48,45,7.52e+07,8.22e+07,6.81e+07,2.680073,8.770866,-3.418686,40000,20:38:51 24 Aug 2022
2022,Senate,_classic,8/23/22,.755825,.244175,51.29298,48.70702,51,49,55,52,48,45,7.50e+07,8.21e+07,6.80e+07,2.649364,8.742891,-3.306606,40000,21:24:37 23 Aug 2022
2022,Senate,_classic,8/22/22,.753875,.246125,51.27245,48.72752,51,49,55,52,48,45,7.50e+07,8.21e+07,6.81e+07,2.690277,8.660856,-3.391008,40000,20:34:07 22 Aug 2022
2022,Senate,_classic,8/21/22,.7527,.2473,51.2646,48.7354,51,49,55,52,48,45,7.50e+07,8.20e+07,6.81e+07,2.727806,8.743084,-3.405458,40000,20:11:32 21 Aug 2022
2022,Senate,_classic,8/20/22,.751925,.248075,51.26847,48.73153,51,49,55,52,48,45,7.50e+07,8.20e+07,6.80e+07,2.755714,8.800753,-3.304308,40000,20:11:50 20 Aug 2022
2022,Senate,_classic,8/19/22,.75185,.24815,51.2553,48.7447,51,49,55,52,48,45,7.50e+07,8.22e+07,6.80e+07,2.742149,8.797407,-3.344141,40000,21:33:49 19 Aug 2022
2022,Senate,_classic,8/18/22,.75265,.24735,51.2707,48.7293,51,49,55,52,48,45,7.50e+07,8.21e+07,6.80e+07,2.719418,8.792107,-3.404392,40000,21:32:44 18 Aug 2022
2022,Senate,_classic,8/17/22,.752975,.247025,51.27025,48.72972,51,49,55,52,48,45,7.50e+07,8.21e+07,6.80e+07,2.703796,8.73963,-3.370823,40000,20:11:49 17 Aug 2022
2022,Senate,_classic,8/16/22,.74225,.25775,51.2006,48.7994,51,49,54,52,48,46,7.45e+07,8.16e+07,6.75e+07,2.648315,8.726479,-3.484182,40000,20:44:33 16 Aug 2022
2022,Senate,_classic,8/15/22,.740775,.259225,51.10162,48.89835,51,49,54,52,48,46,7.45e+07,8.16e+07,6.75e+07,2.31847,8.442064,-3.776815,40000,20:43:46 15 Aug 2022
2022,Senate,_classic,8/14/22,.740675,.259325,51.11652,48.88348,51,49,54,52,48,46,7.45e+07,8.16e+07,6.76e+07,2.330288,8.502073,-3.82235,40000,20:11:55 14 Aug 2022
2022,Senate,_classic,8/13/22,.738975,.261025,51.10263,48.89737,51,49,54,52,48,46,7.45e+07,8.16e+07,6.75e+07,2.317307,8.349779,-3.813412,40000,20:11:55 13 Aug 2022
2022,Senate,_classic,8/12/22,.73605,.26395,51.08892,48.91108,51,49,54,52,48,46,7.45e+07,8.15e+07,6.76e+07,2.304043,8.51156,-3.879066,40000,20:11:42 12 Aug 2022
2022,Senate,_classic,8/11/22,.728175,.271825,51.05333,48.94667,51,49,54,52,48,46,7.45e+07,8.16e+07,6.75e+07,2.245052,8.416864,-3.987709,40000,21:14:54 11 Aug 2022
2022,Senate,_classic,8/10/22,.72355,.27645,50.99185,49.00815,51,49,54,53,47,46,7.45e+07,8.16e+07,6.75e+07,2.152897,8.334402,-4.200531,40000,22:04:32 10 Aug 2022
2022,Senate,_classic,8/9/22,.7191,.2809,50.96083,49.03917,51,49,54,53,47,46,7.43e+07,8.14e+07,6.72e+07,2.078766,8.265013,-4.151012,40000,20:11:26  9 Aug 2022
2022,Senate,_classic,8/8/22,.71225,.28775,50.929,49.071,51,49,54,53,47,46,7.43e+07,8.13e+07,6.72e+07,2.087223,8.221706,-4.154654,40000,20:53:53  8 Aug 2022
2022,Senate,_classic,8/7/22,.7052,.2948,50.87342,49.12658,51,49,54,53,47,46,7.43e+07,8.14e+07,6.72e+07,1.976009,8.135767,-4.277739,40000,20:11:27  7 Aug 2022
2022,Senate,_classic,8/6/22,.71325,.28675,50.90065,49.09935,51,49,54,53,47,46,7.43e+07,8.14e+07,6.73e+07,1.968864,8.13558,-4.267916,40000,20:11:29  6 Aug 2022
2022,Senate,_classic,8/5/22,.710125,.289875,50.90665,49.09335,51,49,54,53,47,46,7.43e+07,8.13e+07,6.72e+07,1.955196,8.192217,-4.297199,40000,20:11:33  5 Aug 2022
2022,Senate,_classic,8/4/22,.706175,.293825,50.86125,49.13875,51,49,54,53,47,46,7.43e+07,8.12e+07,6.72e+07,1.89497,8.138268,-4.35784,40000,20:53:28  4 Aug 2022
2022,Senate,_classic,8/3/22,.69925,.30075,50.81837,49.18163,51,49,54,53,47,46,7.43e+07,8.13e+07,6.72e+07,1.839462,8.124281,-4.394814,40000,20:52:45  3 Aug 2022
2022,Senate,_classic,8/2/22,.694625,.305375,50.8088,49.1912,51,49,54,53,47,46,7.45e+07,8.14e+07,6.75e+07,1.806351,8.092743,-4.459391,40000,20:53:27  2 Aug 2022
2022,Senate,_classic,8/1/22,.684325,.315675,50.75602,49.24398,51,49,54,53,47,46,7.45e+07,8.14e+07,6.74e+07,1.972301,8.334593,-4.352383,40000,20:39:38  1 Aug 2022
2022,Senate,_classic,7/31/22,.6838,.3162,50.75775,49.24225,51,49,54,53,47,46,7.45e+07,8.15e+07,6.74e+07,1.928062,8.244667,-4.304766,40000,20:11:29 31 Jul 2022
2022,Senate,_classic,7/30/22,.682075,.317925,50.7239,49.2761,51,49,54,53,47,46,7.45e+07,8.16e+07,6.75e+07,1.950191,8.22057,-4.399828,40000,20:12:24 30 Jul 2022
2022,Senate,_classic,7/29/22,.6868,.3132,50.76038,49.23962,51,49,54,53,47,46,7.45e+07,8.15e+07,6.74e+07,1.939251,8.224138,-4.357725,40000,21:01:25 29 Jul 2022
2022,Senate,_classic,7/28/22,.6659,.3341,50.64933,49.35067,51,49,54,53,47,46,7.45e+07,8.16e+07,6.75e+07,1.893906,8.206553,-4.440346,40000,21:36:57 28 Jul 2022
